X,sample,date.sampled,date.measured,absorbance.1,absorbance.2,species,temp,rep,notes,error_code,evap_volume,evap_relevant,date,day,meanabs,predicted_N,predicted_N_SE,n.fixed
449,3-38-2,2017-05-05,2017-06-30,0.048,0.049,3,38,2,,,19.47368421,evap,2017-05-05,21,0.0485,4.610826865143813,0.13652519925688048,4.610826865143813
473,3-38-3,2017-05-05,2017-06-30,0.033,0.034,3,38,3,,,19.47368421,evap,2017-05-05,21,0.0335,3.530802902181046,0.11501923419774575,3.530802902181046
497,3-38-4,2017-05-05,2017-06-30,0.042,0.042,3,38,4,,,19.52631579,evap,2017-05-05,21,0.042,4.142816481193281,0.12339191115592829,4.142816481193281
521,3-38-5,2017-05-05,2017-06-30,0.043,0.05,3,38,5,,,19.47368421,evap,2017-05-05,21,0.0465,4.4668236700821105,0.13196441747569956,4.4668236700821105
645,2003-03-01,2017-05-12,2017-07-05,0.072,0.067,3,3,1,,,NA,,2017-05-12,28,0.0695,4.484215450888258,0.09102093572337715,4.484215450888258
657,2003-03-02,2017-05-12,2017-07-05,0.033,0.032,3,3,2,,,NA,,2017-05-12,28,0.0325,2.1336702350953582,0.09476687989657828,2.1336702350953582
669,2003-03-03,2017-05-12,2017-07-05,0.065,0.064,3,3,3,,,NA,,2017-05-12,28,0.0645,4.166574205510839,0.0856097346290256,4.166574205510839
681,2003-03-04,2017-05-12,2017-07-05,0.056,0.057,3,3,4,,,NA,,2017-05-12,28,0.0565,3.658348212906969,0.08051187864290155,3.658348212906969
693,2003-03-05,2017-05-12,2017-07-05,0.117,0.118,3,3,5,,,NA,,2017-05-12,28,0.1175,7.533571406511479,0.18480437876442535,7.533571406511479
647,2003-10-01,2017-05-12,2017-07-05,0.035,0.035,3,10,1,,,NA,,2017-05-12,28,0.035,2.2924908577840677,0.09147575111119545,2.2924908577840677
659,2003-10-02,2017-05-12,2017-07-05,0.02,0.018,3,10,2,,,NA,,2017-05-12,28,0.019,1.276038872576327,0.11708097982585153,1.276038872576327
671,2003-10-03,2017-05-12,2017-07-05,0.027,0.027,3,10,3,,,NA,,2017-05-12,28,0.027,1.7842648651801971,0.10304344640546093,1.7842648651801971
695,2003-10-05,2017-05-12,2017-07-05,0.024,0.024,3,10,5,,,NA,,2017-05-12,28,0.024,1.5936801179537459,0.10806609848630722,1.5936801179537459
649,3-17-1,2017-05-12,2017-07-05,0.02,0.02,3,17,1,,,NA,,2017-05-12,28,0.02,1.3395671216518108,0.11522055029807929,1.3395671216518108
661,3-17-2,2017-05-12,2017-07-05,0.04,0.036,3,17,2,,,NA,,2017-05-12,28,0.038,2.483075605010519,0.08798033150640112,2.483075605010519
673,3-17-3,2017-05-12,2017-07-05,0.05,0.05,3,17,3,,,NA,,2017-05-12,28,0.05,3.2454145939163244,0.08007809881362356,3.2454145939163244
685,3-17-4,2017-05-12,2017-07-05,0.026,0.025,3,17,4,,,NA,,2017-05-12,28,0.025500000000000002,1.6889724915669717,0.10551470745537923,1.6889724915669717
697,3-17-5,2017-05-12,2017-07-05,0.044,0.043,3,17,5,,,NA,,2017-05-12,28,0.0435,2.8324809749256796,0.08304988541260205,2.8324809749256796
651,3-24-1,2017-05-12,2017-07-05,0.016,0.016,3,24,1,,,19.52631579,evap,2017-05-12,28,0.016,1.0854541253498755,0.12281382282120912,1.0854541253498755
663,3-24-2,2017-05-12,2017-07-05,0.035,0.03,3,24,2,,,19.52631579,evap,2017-05-12,28,0.0325,2.1336702350953582,0.09476687989657828,2.1336702350953582
675,3-24-3,2017-05-12,2017-07-05,0.021,0.023,3,24,3,,,19.52631579,evap,2017-05-12,28,0.022,1.4666236198027782,0.11158307505853582,1.4666236198027782
687,3-24-4,2017-05-12,2017-07-05,0.034,0.031,3,24,4,,,19.52631579,evap,2017-05-12,28,0.0325,2.1336702350953582,0.09476687989657828,2.1336702350953582
699,3-24-5,2017-05-12,2017-07-05,0.046,0.046,3,24,5,,,19.52631579,evap,2017-05-12,28,0.046,2.991301597614389,0.08151818542121686,2.991301597614389
653,3-31-1,2017-05-12,2017-07-05,0.024,0.027,3,31,1,,,18.82,evap,2017-05-12,28,0.025500000000000002,1.6889724915669717,0.10551470745537923,1.6889724915669717
665,3-31-2,2017-05-12,2017-07-05,0.057,0.057,3,31,2,,,18.82,evap,2017-05-12,28,0.057,3.690112337444711,0.08068758380992583,3.690112337444711
677,3-31-3,2017-05-12,2017-07-05,0.058,0.057,3,31,3,,,18.82,evap,2017-05-12,28,0.0575,3.7218764619824527,0.08088319036075249,3.7218764619824527
689,3-31-4,2017-05-12,2017-07-05,0.067,0.068,3,31,4,,,18.82,evap,2017-05-12,28,0.0675,4.35715895273729,0.08867428279253953,4.35715895273729
701,3-31-5,2017-05-12,2017-07-05,0.047,0.047,3,31,5,,,18.82,evap,2017-05-12,28,0.047,3.054829846689873,0.08103920071745827,3.054829846689873
655,3-38-1,2017-05-12,2017-07-05,0.033,0.033,3,38,1,,,17.86842105,evap,2017-05-12,28,0.033,2.1654343596331,0.09408299730443659,2.1654343596331
667,3-38-2,2017-05-12,2017-07-05,0.056,0.052,3,38,2,,,17.63157895,evap,2017-05-12,28,0.054,3.499527590218259,0.07993594661269851,3.499527590218259
679,3-38-3,2017-05-12,2017-07-05,0.029,0.031,3,38,3,,,17.63157895,evap,2017-05-12,28,0.03,1.9748496124066486,0.09836527890314357,1.9748496124066486
691,3-38-4,2017-05-12,2017-07-05,0.073,0.071,3,38,4,,,17.86842105,evap,2017-05-12,28,0.072,4.643036073576967,0.09426414962694485,4.643036073576967
703,3-38-5,2017-05-12,2017-07-05,0.073,0.072,3,38,5,,,17.63157895,evap,2017-05-12,28,0.0725,4.674800198114709,0.09495133441928923,4.674800198114709
767,2003-03-01,2017-05-19,2017-07-07,0.039,0.039,3,3,1,,,NA,,2017-05-19,35,0.039,2.5466038540860025,0.08693499342910917,2.5466038540860025
779,2003-03-02,2017-05-19,2017-07-07,0.05,0.048,3,3,2,,,NA,,2017-05-19,35,0.049,3.1818863448408408,0.0803180909293963,3.1818863448408408
791,2003-03-03,2017-05-19,2017-07-07,0.048,0.049,3,3,3,,,NA,,2017-05-19,35,0.0485,3.1501222203030985,0.08046840203505388,3.1501222203030985
803,2003-03-04,2017-05-19,2017-07-07,0.046,0.048,3,3,4,,,NA,,2017-05-19,35,0.047,3.054829846689873,0.08103920071745827,3.054829846689873
815,2003-03-05,2017-05-19,2017-07-07,0.041,0.044,3,3,5,,,NA,,2017-05-19,35,0.042499999999999996,2.7689527258501956,0.08379186175128034,2.7689527258501956
769,2003-10-01,2017-05-19,2017-07-07,0.024,0.025,3,10,1,,,NA,,2017-05-19,35,0.0245,1.625444242491488,0.10720708092809991,1.625444242491488
781,2003-10-02,2017-05-19,2017-07-07,0.019,0.018,3,10,2,,,NA,,2017-05-19,35,0.0185,1.244274748038585,0.11802104572930716,1.244274748038585
793,2003-10-03,2017-05-19,2017-07-07,0.023,0.024,3,10,3,,,NA,,2017-05-19,35,0.0235,1.561915993416004,0.10893340078394578,1.561915993416004
805,2003-10-04,2017-05-19,2017-07-07,0.026,0.024,3,10,4,,,NA,,2017-05-19,35,0.025,1.6572083670292297,0.10635654885135894,1.6572083670292297
817,2003-10-05,2017-05-19,2017-07-07,0.016,0.017,3,10,5,,,NA,,2017-05-19,35,0.0165,1.1172182498876175,0.1218434243651436,1.1172182498876175
771,3-17-1,2017-05-19,2017-07-07,0.017,0.016,3,17,1,,,NA,,2017-05-19,35,0.0165,1.1172182498876175,0.1218434243651436,1.1172182498876175
783,3-17-2,2017-05-19,2017-07-07,0.02,0.02,3,17,2,,,NA,,2017-05-19,35,0.02,1.3395671216518108,0.11522055029807929,1.3395671216518108
807,3-17-4,2017-05-19,2017-07-07,0.018,0.018,3,17,4,,,NA,,2017-05-19,35,0.018,1.2125106235008432,0.11896747184198037,1.2125106235008432
819,3-17-5,2017-05-19,2017-07-07,0.016,0.017,3,17,5,,,NA,,2017-05-19,35,0.0165,1.1172182498876175,0.1218434243651436,1.1172182498876175
773,3-24-1,2017-05-19,2017-07-07,0.031,0.032,3,24,1,"low vol, filter landed face down on counter",low_vol,NA,evap,2017-05-19,35,0.0315,2.070141986019874,0.0961712326142829,2.070141986019874
785,3-24-2,2017-05-19,2017-07-07,0.035,0.035,3,24,2,"low vol, filter off",filter_error,NA,evap,2017-05-19,35,0.035,2.2924908577840677,0.09147575111119545,2.2924908577840677
797,3-24-3,2017-05-19,2017-07-07,0.038,0.037,3,24,3,,,NA,evap,2017-05-19,35,0.0375,2.4513114804727767,0.08852616924823907,2.4513114804727767
809,3-24-4,2017-05-19,2017-07-07,0.04,0.042,3,24,4,,,NA,evap,2017-05-19,35,0.041,2.67366035223697,0.08503746506164432,2.67366035223697
821,3-24-5,2017-05-19,2017-07-07,NA,NA,3,24,5,"jenn combined and discarded, filter landed face down on counter",,NA,evap,2017-05-19,35,NA,NA,NA,NA
775,3-31-1,2017-05-19,2017-07-07,0.024,0.023,3,31,1,,,NA,evap,2017-05-19,35,0.0235,1.561915993416004,0.10893340078394578,1.561915993416004
787,3-31-2,2017-05-19,2017-07-07,0.016,0.017,3,31,2,low vol,low_vol,NA,evap,2017-05-19,35,0.0165,1.1172182498876175,0.1218434243651436,1.1172182498876175
799,3-31-3,2017-05-19,2017-07-07,0.016,0.015,3,31,3,,,NA,evap,2017-05-19,35,0.0155,1.0536900008121337,0.12378986555558434,1.0536900008121337
811,3-31-4,2017-05-19,2017-07-07,0.021,0.023,3,31,4,,,NA,evap,2017-05-19,35,0.022,1.4666236198027782,0.11158307505853582,1.4666236198027782
823,3-31-5,2017-05-19,2017-07-07,0.024,0.024,3,31,5,did not get visual on filter,,NA,evap,2017-05-19,35,0.024,1.5936801179537459,0.10806609848630722,1.5936801179537459
777,3-38-1,2017-05-19,2017-07-07,0.02,0.021,3,38,1,,,NA,evap,2017-05-19,35,0.0205,1.3713312461895526,0.11430050736134438,1.3713312461895526
789,3-38-2,2017-05-19,2017-07-07,0.027,0.026,3,38,2,,,NA,evap,2017-05-19,35,0.0265,1.7525007406424553,0.10385793985616151,1.7525007406424553
801,3-38-3,2017-05-19,2017-07-07,0.024,0.022,3,38,3,,,NA,evap,2017-05-19,35,0.023,1.530151868878262,0.10980879151522749,1.530151868878262
813,3-38-4,2017-05-19,2017-07-07,0.032,0.031,3,38,4,,,NA,evap,2017-05-19,35,0.0315,2.070141986019874,0.0961712326142829,2.070141986019874
825,3-38-5,2017-05-19,2017-07-07,0.019,0.019,3,38,5,,,NA,evap,2017-05-19,35,0.019,1.276038872576327,0.11708097982585153,1.276038872576327
966,3-17-1,2017-06-02,2017-07-12,0.032,0.032,3,17,1,,,NA,,2017-06-02,49,0.032,2.3721411953578864,0.10319045329956618,2.3721411953578864
967,3-17-2,2017-06-02,2017-07-12,0.033,0.032,3,17,2,,,NA,,2017-06-02,49,0.0325,2.4096542904178175,0.1024355998141423,2.4096542904178175
968,3-17-3,2017-06-02,2017-07-12,0.029,0.029,3,17,3,,,NA,,2017-06-02,49,0.029,2.1470626249982994,0.10816999794759434,2.1470626249982994
969,3-17-4,2017-06-02,2017-07-12,0.03,0.032,3,17,4,,,NA,,2017-06-02,49,0.031,2.297115005238024,0.10476647958476643,2.297115005238024
970,3-17-5,2017-06-02,2017-07-12,0.034,0.034,3,17,5,,,NA,,2017-06-02,49,0.034,2.522193575597611,0.1003096231370944,2.522193575597611
829,2003-03-01,2017-05-26,2017-07-14,0.077,0.074,3,3,1,,,NA,,2017-05-26,42,0.0755,5.635780465571896,0.1368595820655558,5.635780465571896
853,2003-03-02,2017-05-26,2017-07-14,0.068,0.064,3,3,2,,,NA,,2017-05-26,42,0.066,4.923031659433205,0.11505616648299004,4.923031659433205
877,2003-03-03,2017-05-26,2017-07-14,0.077,0.073,3,3,3,,,NA,,2017-05-26,42,0.075,5.598267370511965,0.13560799468437693,5.598267370511965
901,2003-03-04,2017-05-26,2017-07-14,0.12,0.119,3,3,4,,,NA,,2017-05-26,42,0.1195,8.936932830845837,0.2670880395176308,8.936932830845837
833,2003-10-01,2017-05-26,2017-07-14,0.042,0.044,3,10,1,,,NA,,2017-05-26,42,0.043,3.1974292866763716,0.09255480927573094,3.1974292866763716
857,2003-10-02,2017-05-26,2017-07-14,0.082,0.079,3,10,2,,,NA,,2017-05-26,42,0.0805,6.010911416171209,0.1498601825035421,6.010911416171209
881,2003-10-03,2017-05-26,2017-07-14,0.041,0.037,3,10,3,,,NA,,2017-05-26,42,0.039,2.8973245261969223,0.09486996057701516,2.8973245261969223
905,2003-10-04,2017-05-26,2017-07-14,0.032,0.022,3,10,4,,,NA,,2017-05-26,42,0.027,1.997010244758575,0.1118829941030748,1.997010244758575
929,2003-10-05,2017-05-26,2017-07-14,0.015,0.014,3,10,5,,,NA,,2017-05-26,42,0.014499999999999999,1.0591828682602962,0.14041399519975498,1.0591828682602962
837,3-17-1,2017-05-26,2017-07-14,0.029,0.031,3,17,1,,,NA,,2017-05-26,42,0.03,2.2220888151181617,0.10642763509785802,2.2220888151181617
861,3-17-2,2017-05-26,2017-07-14,0.042,0.042,3,17,2,,,NA,,2017-05-26,42,0.042,3.1224030965565097,0.09295294982806081,3.1224030965565097
885,3-17-3,2017-05-26,2017-07-14,0.025,0.025,3,17,3,,,NA,,2017-05-26,42,0.025,1.8469578645188505,0.11587572215543515,1.8469578645188505
909,3-17-4,2017-05-26,2017-07-14,0.053,0.048,3,17,4,,,NA,,2017-05-26,42,0.0505,3.760125712575339,0.09353156173080991,3.760125712575339
933,3-17-5,2017-05-26,2017-07-14,0.052,0.046,3,17,5,,,NA,,2017-05-26,42,0.049,3.6475864273955456,0.09277897356624991,3.6475864273955456
841,3-24-1,2017-05-26,2017-07-14,0.029,0.022,3,24,1,,,NA,evap,2017-05-26,42,0.025500000000000002,1.8844709595787816,0.11485287579259408,1.8844709595787816
865,3-24-2,2017-05-26,2017-07-14,0.022,0.027,3,24,2,,,NA,evap,2017-05-26,42,0.0245,1.8094447694589193,0.11691429793288209,1.8094447694589193
889,3-24-3,2017-05-26,2017-07-14,0.032,0.038,3,24,3,,,NA,evap,2017-05-26,42,0.035,2.5972197657174734,0.09901271094186438,2.5972197657174734
913,3-24-4,2017-05-26,2017-07-14,0.027,0.027,3,24,4,,,NA,evap,2017-05-26,42,0.027,1.997010244758575,0.1118829941030748,1.997010244758575
937,3-24-5,2017-05-26,2017-07-14,0.039,0.037,3,24,5,,,NA,evap,2017-05-26,42,0.038,2.82229833607706,0.09574178964091018,2.82229833607706
845,3-31-1,2017-05-26,2017-07-14,0.049,0.047,3,31,1,,,NA,evap,2017-05-26,42,0.048,3.5725602372756833,0.09243003864840002,3.5725602372756833
869,3-31-2,2017-05-26,2017-07-14,0.062,0.061,3,31,2,,,NA,evap,2017-05-26,42,0.0615,4.585413803893824,0.10659828130167154,4.585413803893824
893,3-31-3,2017-05-26,2017-07-14,0.049,0.054,3,31,3,,,NA,evap,2017-05-26,42,0.051500000000000004,3.8351519026952015,0.09418322897454726,3.8351519026952015
917,3-31-4,2017-05-26,2017-07-14,0.041,0.044,3,31,4,,,NA,evap,2017-05-26,42,0.042499999999999996,3.1599161916164404,0.09273853954242639,3.1599161916164404
941,3-31-5,2017-05-26,2017-07-14,0.047,0.046,3,31,5,,,NA,evap,2017-05-26,42,0.0465,3.46002095209589,0.09213929386508013,3.46002095209589
849,3-38-1,2017-05-26,2017-07-14,0.034,0.032,3,38,1,,,NA,evap,2017-05-26,42,0.033,2.4471673854777487,0.10170351387870934,2.4471673854777487
873,3-38-2,2017-05-26,2017-07-14,0.069,0.067,3,38,2,,,NA,evap,2017-05-26,42,0.068,5.0730840396729295,0.11925249776422929,5.0730840396729295
897,3-38-3,2017-05-26,2017-07-14,0.042,0.038,3,38,3,,,NA,evap,2017-05-26,42,0.04,2.972350716316785,0.09411274744500199,2.972350716316785
921,3-38-4,2017-05-26,2017-07-14,0.056,0.058,3,38,4,,,NA,evap,2017-05-26,42,0.057,4.247795948354444,0.09977900273355991,4.247795948354444
945,3-38-5,2017-05-26,2017-07-14,0.033,0.032,3,38,5,,,NA,evap,2017-05-26,42,0.0325,2.4096542904178175,0.1024355998141423,2.4096542904178175
156,2004-03-01,2017-04-21,2017-06-28,0.026,0.024,4,3,1,,,NA,,2017-04-21,7,0.025,2.918789323168812,0.11844861162816658,2.918789323168812
180,2004-03-02,2017-04-21,2017-06-28,0.04,0.044,4,3,2,,,NA,,2017-04-21,7,0.041999999999999996,4.14281648119328,0.12339191115592828,4.14281648119328
204,2004-03-03,2017-04-21,2017-06-28,0.049,0.048,4,3,3,,,NA,,2017-04-21,7,0.0485,4.610826865143813,0.13652519925688048,4.610826865143813
228,2004-03-04,2017-04-21,2017-06-28,0.067,0.064,4,3,4,,,NA,,2017-04-21,7,0.0655,5.834854023168281,0.18788085965542808,5.834854023168281
252,2004-03-05,2017-04-21,2017-06-28,0.02,0.022,4,3,5,,,NA,,2017-04-21,7,0.020999999999999998,2.630782933045407,0.1239943417198942,2.630782933045407
160,2004-10-01,2017-04-21,2017-06-28,-0.022,-0.021,4,10,1,,,NA,,2017-04-21,7,-0.0215,-0.4292849620157635,0.2605961554453901,-0.4292849620157635
184,2004-10-02,2017-04-21,2017-06-28,0.018,0.018,4,10,2,,,NA,,2017-04-21,7,0.018,2.414778140452854,0.12957408270944157,2.414778140452854
208,2004-10-03,2017-04-21,2017-06-28,0.014,0.012,4,10,3,,,NA,,2017-04-21,7,0.013000000000000001,2.054770152798599,0.14114431410891823,2.054770152798599
232,2004-10-04,2017-04-21,2017-06-28,0.008,0.008,4,10,4,,,NA,,2017-04-21,7,0.008,1.6947621651443434,0.1549894800058761,1.6947621651443434
256,2004-10-05,2017-04-21,2017-06-28,0.015,0.013,4,10,5,,,NA,,2017-04-21,7,0.013999999999999999,2.12677175032945,0.13862843411532041,2.12677175032945
164,4-17-1,2017-04-21,2017-06-28,-0.007,-0.007,4,17,1,,,NA,,2017-04-21,7,-0.007,0.6147382021815772,0.20525176127313338,0.6147382021815772
188,4-17-2,2017-04-21,2017-06-28,0.024,0.024,4,17,2,,,NA,,2017-04-21,7,0.024,2.846787725637961,0.11961663584720056,2.846787725637961
212,4-17-3,2017-04-21,2017-06-28,0,0,4,17,3,,,NA,,2017-04-21,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
236,4-17-4,2017-04-21,2017-06-28,0.017,0.017,4,17,4,,,NA,,2017-04-21,7,0.017,2.342776542922003,0.13167565472818227,2.342776542922003
260,4-17-5,2017-04-21,2017-06-28,0.019,0.016,4,17,5,,,NA,,2017-04-21,7,0.0175,2.378777341687429,0.13061057286446867,2.378777341687429
168,4-24-1,2017-04-21,2017-06-28,0,-0.004,4,24,1,,,19.63157895,evap,2017-04-21,7,-0.002,0.9747461898358325,0.18741670940104313,0.9747461898358325
192,4-24-2,2017-04-21,2017-06-28,0.017,0.02,4,24,2,,,19.63157895,evap,2017-04-21,7,0.018500000000000003,2.4507789392182797,0.12856687577335402,2.4507789392182797
216,4-24-3,2017-04-21,2017-06-28,0.03,0.032,4,24,3,,,19.63157895,evap,2017-04-21,7,0.031,3.3507989083539185,0.1147805960870265,3.3507989083539185
240,4-24-4,2017-04-21,2017-06-28,0,0,4,24,4,,,19.63157895,evap,2017-04-21,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
264,4-24-5,2017-04-21,2017-06-28,0.016,0.014,4,24,5,,,19.63157895,evap,2017-04-21,7,0.015,2.1987733478603007,0.13620821548545348,2.1987733478603007
172,4-31-1,2017-04-21,2017-06-28,-0.005,-0.003,4,31,1,,,19.57894737,evap,2017-04-21,7,-0.004,0.8307429947741304,0.1944484464800031,0.8307429947741304
196,4-31-2,2017-04-21,2017-06-28,0.034,0.034,4,31,2,,,19.57894737,evap,2017-04-21,7,0.034,3.5668037009464717,0.11519298783025976,3.5668037009464717
220,4-31-3,2017-04-21,2017-06-28,0.023,0.025,4,31,3,,,19.57894737,evap,2017-04-21,7,0.024,2.846787725637961,0.11961663584720056,2.846787725637961
244,4-31-4,2017-04-21,2017-06-28,0.016,0.018,4,31,4,,,19.57894737,evap,2017-04-21,7,0.017,2.342776542922003,0.13167565472818227,2.342776542922003
268,4-31-5,2017-04-21,2017-06-28,0,0,4,31,5,,,19.57894737,evap,2017-04-21,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
176,4-38-1,2017-04-21,2017-06-28,0.019,0.021,4,38,1,,,20.02631579,evap,2017-04-21,7,0.02,2.5587813355145563,0.12572788980659946,2.5587813355145563
200,4-38-2,2017-04-21,2017-06-28,0.055,0.058,4,38,2,,,20.02631579,evap,2017-04-21,7,0.0565,5.186839645390621,0.15838439146879812,5.186839645390621
224,4-38-3,2017-04-21,2017-06-28,0.041,0.045,4,38,3,,,20.02631579,evap,2017-04-21,7,0.043,4.214818078724131,0.12507707868567033,4.214818078724131
248,4-38-4,2017-04-21,2017-06-28,0.077,0.077,4,38,4,,,20.02631579,evap,2017-04-21,7,0.077,6.662872394773068,0.23002795092484712,6.662872394773068
272,4-38-5,2017-04-21,2017-06-28,0,0,4,38,5,,,20.02631579,evap,2017-04-21,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
285,2004-03-01,2017-04-28,2017-06-29,0.032,0.03,4,3,1,,,NA,,2017-04-28,14,0.031,3.3507989083539185,0.1147805960870265,3.3507989083539185
309,2004-03-02,2017-04-28,2017-06-29,0.047,0.046,4,3,2,,,NA,,2017-04-28,14,0.0465,4.4668236700821105,0.13196441747569956,4.4668236700821105
333,2004-03-03,2017-04-28,2017-06-29,0,0,4,3,3,,nitrate_sample_lost,NA,,2017-04-28,14,0,1.1187493848975347,0.180539987561904,1.1187493848975347
357,2004-03-04,2017-04-28,2017-06-29,0.045,0.042,4,3,4,,,NA,,2017-04-28,14,0.0435,4.250818877489556,0.12596883644233112,4.250818877489556
381,2004-03-05,2017-04-28,2017-06-29,0.056,0.054,4,3,5,flowcammed after medium added,,NA,,2017-04-28,14,0.055,5.078837249094344,0.15390967732963687,5.078837249094344
289,2004-10-01,2017-04-28,2017-06-29,0.048,0.047,4,10,1,,,NA,,2017-04-28,14,0.0475,4.538825267612961,0.13419207806602143,4.538825267612961
313,2004-10-02,2017-04-28,2017-06-29,0.017,0.021,4,10,2,,,NA,,2017-04-28,14,0.019000000000000003,2.4867797379837056,0.12758964555310978,2.4867797379837056
337,2004-10-03,2017-04-28,2017-06-29,0.036,0.033,4,10,3,,,NA,,2017-04-28,14,0.0345,3.6028044997118975,0.11540841444716313,3.6028044997118975
361,2004-10-04,2017-04-28,2017-06-29,0.022,0.018,4,10,4,,,NA,,2017-04-28,14,0.019999999999999997,2.5587813355145563,0.12572788980659946,2.5587813355145563
385,2004-10-05,2017-04-28,2017-06-29,0.006,0,4,10,5,,,NA,,2017-04-28,14,0.003,1.334754177490088,0.1705564640570327,1.334754177490088
317,4-17-2,2017-04-28,2017-06-29,0.014,0.013,4,17,2,,,NA,,2017-04-28,14,0.0135,2.0907709515640245,0.13987473445984336,2.0907709515640245
341,4-17-3,2017-04-28,2017-06-29,0.024,0.019,4,17,3,,,NA,,2017-04-28,14,0.0215,2.666783731810833,0.12317735276987242,2.666783731810833
365,4-17-4,2017-04-28,2017-06-29,0.011,0.012,4,17,4,0.5ml,low_vol,NA,,2017-04-28,14,0.0115,1.9467677565023223,0.1450865618215163,1.9467677565023223
389,4-17-5,2017-04-28,2017-06-29,0.01,0.01,4,17,5,,,NA,,2017-04-28,14,0.01,1.8387653602060456,0.1492166232970515,1.8387653602060456
297,4-24-1,2017-04-28,2017-06-29,0.02,0.021,4,24,1,,,19.26315789,evap,2017-04-28,14,0.0205,2.594782134279982,0.12484474675301921,2.594782134279982
321,4-24-2,2017-04-28,2017-06-29,0.009,0.013,4,24,2,,,19.26315789,evap,2017-04-28,14,0.011,1.9107669577368966,0.14644315063099125,1.9107669577368966
345,4-24-3,2017-04-28,2017-06-29,0.03,0.026,4,24,3,,,19.26315789,evap,2017-04-28,14,0.027999999999999997,3.1347941157613652,0.11587982980320206,3.1347941157613652
369,4-24-4,2017-04-28,2017-06-29,0.009,0.013,4,24,4,,,19.26315789,evap,2017-04-28,14,0.011,1.9107669577368966,0.14644315063099125,1.9107669577368966
393,4-24-5,2017-04-28,2017-06-29,0.012,0.01,4,24,5,,,19.26315789,evap,2017-04-28,14,0.011,1.9107669577368966,0.14644315063099125,1.9107669577368966
301,4-31-1,2017-04-28,2017-06-29,0.016,0.022,4,31,1,,,18.65789474,evap,2017-04-28,14,0.019,2.4867797379837056,0.12758964555310978,2.4867797379837056
325,4-31-2,2017-04-28,2017-06-29,0.025,0.026,4,31,2,,,18.65789474,evap,2017-04-28,14,0.025500000000000002,2.954790121934238,0.11792182501317741,2.954790121934238
349,4-31-3,2017-04-28,2017-06-29,0.023,0.022,4,31,3,,,18.65789474,evap,2017-04-28,14,0.0225,2.738785329341684,0.1216462887203672,2.738785329341684
373,4-31-4,2017-04-28,2017-06-29,0.02,0.016,4,31,4,,,18.65789474,evap,2017-04-28,14,0.018000000000000002,2.4147781404528543,0.12957408270944157,2.4147781404528543
397,4-31-5,2017-04-28,2017-06-29,0.084,0.084,4,31,5,,,18.65789474,evap,2017-04-28,14,0.084,7.166883577489026,0.25717828355137845,7.166883577489026
305,4-38-1,2017-04-28,2017-06-29,0.024,0.018,4,38,1,,,19.55263158,evap,2017-04-28,14,0.020999999999999998,2.630782933045407,0.1239943417198942,2.630782933045407
329,4-38-2,2017-04-28,2017-06-29,0.064,0.064,4,38,2,,,19.55263158,evap,2017-04-28,14,0.064,5.726851626872004,0.1826997738181175,5.726851626872004
353,4-38-3,2017-04-28,2017-06-29,0.049,0.047,4,38,3,,,19.55263158,evap,2017-04-28,14,0.048,4.574826066378387,0.13534579117521311,4.574826066378387
377,4-38-4,2017-04-28,2017-06-29,0.054,0.051,4,38,4,,,19.55263158,evap,2017-04-28,14,0.0525,4.898833255267217,0.14680835706021045,4.898833255267217
401,4-38-5,2017-04-28,2017-06-29,0.011,0.008,4,38,5,,,19.55263158,evap,2017-04-28,14,0.0095,1.80276456144062,0.1506323969937232,1.80276456144062
406,2004-03-01,2017-05-05,2017-06-30,0.023,0.027,4,3,1,,,NA,,2017-05-05,21,0.025,2.918789323168812,0.11844861162816658,2.918789323168812
430,2004-03-02,2017-05-05,2017-06-30,0.037,0.039,4,3,2,,,NA,,2017-05-05,21,0.038,3.8548100910698757,0.11805852382682698,3.8548100910698757
454,2004-03-03,2017-05-05,2017-06-30,0.039,0.037,4,3,3,,,NA,,2017-05-05,21,0.038,3.8548100910698757,0.11805852382682698,3.8548100910698757
478,2004-03-04,2017-05-05,2017-06-30,0.045,0.036,4,3,4,,,NA,,2017-05-05,21,0.040499999999999994,4.034814084897003,0.12112009310541347,4.034814084897003
502,2004-03-05,2017-05-05,2017-06-30,0.041,0.037,4,3,5,,,NA,,2017-05-05,21,0.039,3.9268116886007274,0.11917083284130124,3.9268116886007274
410,2004-10-01,2017-05-05,2017-06-30,0.033,0.033,4,10,1,,,NA,,2017-05-05,21,0.033,3.494802103415621,0.11488734262628199,3.494802103415621
458,2004-10-03,2017-05-05,2017-06-30,0.036,0.037,4,10,3,,,NA,,2017-05-05,21,0.0365,3.746807694773599,0.11668156472290074,3.746807694773599
482,2004-10-04,2017-05-05,2017-06-30,0.022,0.017,4,10,4,,,NA,,2017-05-05,21,0.0195,2.522780536749131,0.12664308598867388,2.522780536749131
506,2004-10-05,2017-05-05,2017-06-30,0.042,0.038,4,10,5,,,NA,,2017-05-05,21,0.04,3.998813286131578,0.12043367316696148,3.998813286131578
